"PSH10308";"Lumber";"http://dbpedia.org/resource/Lumber";"skos:exactMatch"
"PSH10312";"Parquets";"http://dbpedia.org/resource/Parquets";"skos:exactMatch"
"PSH10339";"Detoxification";"http://dbpedia.org/resource/Detoxification";"skos:exactMatch"
"PSH10423";"Limes";"http://dbpedia.org/resource/Limes";"skos:exactMatch"
"PSH10474";"Sanitation";"http://dbpedia.org/resource/Sanitation";"skos:exactMatch"
"PSH10488";"Suction";"http://dbpedia.org/resource/Suction";"skos:exactMatch"
"PSH1058";"Carriage";"http://dbpedia.org/resource/Carriage";"skos:exactMatch"
"PSH10586";"Demolition";"http://dbpedia.org/resource/Demolition";"skos:exactMatch"
"PSH10655";"Metallography";"http://dbpedia.org/resource/Metallography";"skos:exactMatch"
"PSH10682";"Asbestos";"http://dbpedia.org/resource/Asbestos";"skos:exactMatch"
"PSH10687";"Graphite";"http://dbpedia.org/resource/Graphite";"skos:exactMatch"
"PSH1070";"Containerization";"http://dbpedia.org/resource/Containerization";"skos:exactMatch"
"PSH10752";"Machining";"http://dbpedia.org/resource/Machining";"skos:exactMatch"
"PSH10754";"Turning";"http://dbpedia.org/resource/Turning";"skos:exactMatch"
"PSH10811";"Micromechanics";"http://dbpedia.org/resource/Micromechanics";"skos:exactMatch"
"PSH10815";"Hydraulics";"http://dbpedia.org/resource/Hydraulics";"skos:exactMatch"
"PSH10826";"Welding";"http://dbpedia.org/resource/Welding";"skos:exactMatch"
"PSH10846";"Soldering";"http://dbpedia.org/resource/Soldering";"skos:exactMatch"
"PSH10853";"Tempering";"http://dbpedia.org/resource/Tempering";"skos:exactMatch"
"PSH10875";"Pickling";"http://dbpedia.org/resource/Pickling";"skos:exactMatch"
"PSH10881";"Sputtering";"http://dbpedia.org/resource/Sputtering";"skos:exactMatch"
"PSH109";"Culturology";"http://dbpedia.org/resource/Culturology";"skos:exactMatch"
"PSH1101";"Superstructure";"http://dbpedia.org/resource/Superstructure";"skos:exactMatch"
"PSH1102";"Substructure";"http://dbpedia.org/resource/Substructure";"skos:exactMatch"
"PSH11024";"Chassis";"http://dbpedia.org/resource/Chassis";"skos:exactMatch"
"PSH11040";"Coachwork";"http://dbpedia.org/resource/Coachwork";"skos:exactMatch"
"PSH11043";"Wipers";"http://dbpedia.org/resource/Wipers";"skos:exactMatch"
"PSH11111";"Shipbuilding";"http://dbpedia.org/resource/Shipbuilding";"skos:exactMatch"
"PSH11143";"Airframe";"http://dbpedia.org/resource/Airframe";"skos:exactMatch"
"PSH11144";"Fuselage";"http://dbpedia.org/resource/Fuselage";"skos:exactMatch"
"PSH11153";"Propeller";"http://dbpedia.org/resource/Propeller";"skos:exactMatch"
"PSH1121";"Haulage";"http://dbpedia.org/resource/Haulage";"skos:exactMatch"
"PSH11368";"Feedback";"http://dbpedia.org/resource/Feedback";"skos:exactMatch"
"PSH11400";"Logistics";"http://dbpedia.org/resource/Logistics";"skos:exactMatch"
"PSH11428";"Strategy";"http://dbpedia.org/resource/Strategy";"skos:exactMatch"
"PSH11460";"Mining";"http://dbpedia.org/resource/Mining";"skos:exactMatch"
"PSH11497";"ORE";"http://dbpedia.org/resource/ORE";"skos:exactMatch"
"PSH11510";"Overburden";"http://dbpedia.org/resource/Overburden";"skos:exactMatch"
"PSH11558";"Clarification";"http://dbpedia.org/resource/Clarification";"skos:exactMatch"
"PSH11684";"Kitsch";"http://dbpedia.org/resource/Kitsch";"skos:exactMatch"
"PSH11687";"Iconography";"http://dbpedia.org/resource/Iconography";"skos:exactMatch"
"PSH11719";"Sculpture";"http://dbpedia.org/resource/Sculpture";"skos:exactMatch"
"PSH11733";"Painting";"http://dbpedia.org/resource/Painting";"skos:exactMatch"
"PSH11760";"Calligraphy";"http://dbpedia.org/resource/Calligraphy";"skos:exactMatch"
"PSH11790";"Aquatint";"http://dbpedia.org/resource/Aquatint";"skos:exactMatch"
"PSH11791";"Lithography";"http://dbpedia.org/resource/Lithography";"skos:exactMatch"
"PSH11797";"Collotype";"http://dbpedia.org/resource/Collotype";"skos:exactMatch"
"PSH11798";"Typography";"http://dbpedia.org/resource/Typography";"skos:exactMatch"
"PSH11814";"Design";"http://dbpedia.org/resource/Design";"skos:exactMatch"
"PSH11827";"Jewellery";"http://dbpedia.org/resource/Jewellery";"skos:exactMatch"
"PSH11833";"Masonry";"http://dbpedia.org/resource/Masonry";"skos:exactMatch"
"PSH11843";"Photography";"http://dbpedia.org/resource/Photography";"skos:exactMatch"
"PSH11854";"Daguerreotype";"http://dbpedia.org/resource/Daguerreotype";"skos:exactMatch"
"PSH11859";"Singing";"http://dbpedia.org/resource/Singing";"skos:exactMatch"
"PSH11864";"Harmony";"http://dbpedia.org/resource/Harmony";"skos:exactMatch"
"PSH11869";"Conducting";"http://dbpedia.org/resource/Conducting";"skos:exactMatch"
"PSH11889";"Choreography";"http://dbpedia.org/resource/Choreography";"skos:exactMatch"
"PSH11894";"Operetta";"http://dbpedia.org/resource/Operetta";"skos:exactMatch"
"PSH11896";"Singspiel";"http://dbpedia.org/resource/Singspiel";"skos:exactMatch"
"PSH11898";"Cabaret";"http://dbpedia.org/resource/Cabaret";"skos:exactMatch"
"PSH11905";"Ballet";"http://dbpedia.org/resource/Ballet";"skos:exactMatch"
"PSH11916";"Cinematography";"http://dbpedia.org/resource/Cinematography";"skos:exactMatch"
"PSH11955";"Evaluation";"http://dbpedia.org/resource/Evaluation";"skos:exactMatch"
"PSH1200";"Cabotage";"http://dbpedia.org/resource/Cabotage";"skos:exactMatch"
"PSH12002";"Innovation";"http://dbpedia.org/resource/Innovation";"skos:exactMatch"
"PSH12005";"Engineering";"http://dbpedia.org/resource/Engineering";"skos:exactMatch"
"PSH12007";"Technology";"http://dbpedia.org/resource/Technology";"skos:exactMatch"
"PSH12009";"Hydrology";"http://dbpedia.org/resource/Hydrology";"skos:exactMatch"
"PSH12011";"Hydrobiology";"http://dbpedia.org/resource/Hydrobiology";"skos:exactMatch"
"PSH12012";"Hydropedology";"http://dbpedia.org/resource/Hydropedology";"skos:exactMatch"
"PSH12016";"Hydrometry";"http://dbpedia.org/resource/Hydrometry";"skos:exactMatch"
"PSH12046";"Irrigation";"http://dbpedia.org/resource/Irrigation";"skos:exactMatch"
"PSH12179";"Mobilization";"http://dbpedia.org/resource/Mobilization";"skos:exactMatch"
"PSH12180";"Recruitment";"http://dbpedia.org/resource/Recruitment";"skos:exactMatch"
"PSH12186";"Militarism";"http://dbpedia.org/resource/Militarism";"skos:exactMatch"
"PSH1219";"Microeconomics";"http://dbpedia.org/resource/Microeconomics";"skos:exactMatch"
"PSH12208";"Infantry";"http://dbpedia.org/resource/Infantry";"skos:exactMatch"
"PSH12210";"Artillery";"http://dbpedia.org/resource/Artillery";"skos:exactMatch"
"PSH1222";"Entrepreneurship";"http://dbpedia.org/resource/Entrepreneurship";"skos:exactMatch"
"PSH12230";"Reconnaissance";"http://dbpedia.org/resource/Reconnaissance";"skos:exactMatch"
"PSH12239";"ComBat";"http://dbpedia.org/resource/ComBat";"skos:exactMatch"
"PSH12255";"Fortification";"http://dbpedia.org/resource/Fortification";"skos:exactMatch"
"PSH12280";"Ammunition";"http://dbpedia.org/resource/Ammunition";"skos:exactMatch"
"PSH1233";"Cooperative";"http://dbpedia.org/resource/Cooperative";"skos:exactMatch"
"PSH12342";"Spyware";"http://dbpedia.org/resource/Spyware";"skos:exactMatch"
"PSH12343";"Adware";"http://dbpedia.org/resource/Adware";"skos:exactMatch"
"PSH12347";"Authentication";"http://dbpedia.org/resource/Authentication";"skos:exactMatch"
"PSH12350";"Authorization";"http://dbpedia.org/resource/Authorization";"skos:exactMatch"
"PSH12358";"Intranet";"http://dbpedia.org/resource/Intranet";"skos:exactMatch"
"PSH12389";"Hardware";"http://dbpedia.org/resource/Hardware";"skos:exactMatch"
"PSH12410";"Scanners";"http://dbpedia.org/resource/Scanners";"skos:exactMatch"
"PSH1242";"Consortium";"http://dbpedia.org/resource/Consortium";"skos:exactMatch"
"PSH1248";"RISK";"http://dbpedia.org/resource/RISK";"skos:exactMatch"
"PSH12530";"Robotics";"http://dbpedia.org/resource/Robotics";"skos:exactMatch"
"PSH12572";"Firmware";"http://dbpedia.org/resource/Firmware";"skos:exactMatch"
"PSH12574";"Multimedia";"http://dbpedia.org/resource/Multimedia";"skos:exactMatch"
"PSH12579";"Etiology";"http://dbpedia.org/resource/Etiology";"skos:exactMatch"
"PSH12580";"Infection";"http://dbpedia.org/resource/Infection";"skos:exactMatch"
"PSH12584";"Tuberculosis";"http://dbpedia.org/resource/Tuberculosis";"skos:exactMatch"
"PSH12585";"Leprosy";"http://dbpedia.org/resource/Leprosy";"skos:exactMatch"
"PSH12652";"Abortion";"http://dbpedia.org/resource/Abortion";"skos:exactMatch"
"PSH12662";"Anemia";"http://dbpedia.org/resource/Anemia";"skos:exactMatch"
"PSH12663";"Leukemia";"http://dbpedia.org/resource/Leukemia";"skos:exactMatch"
"PSH12672";"Obesity";"http://dbpedia.org/resource/Obesity";"skos:exactMatch"
"PSH12689";"Allergy";"http://dbpedia.org/resource/Allergy";"skos:exactMatch"
"PSH1269";"Competition";"http://dbpedia.org/resource/Competition";"skos:exactMatch"
"PSH12690";"Asthma";"http://dbpedia.org/resource/Asthma";"skos:exactMatch"
"PSH12698";"Sepsis";"http://dbpedia.org/resource/Sepsis";"skos:exactMatch"
"PSH12704";"Secretion";"http://dbpedia.org/resource/Secretion";"skos:exactMatch"
"PSH12711";"Diagnosis";"http://dbpedia.org/resource/Diagnosis";"skos:exactMatch"
"PSH12722";"Electroencephalography";"http://dbpedia.org/resource/Electroencephalography";"skos:exactMatch"
"PSH12723";"Electromyography";"http://dbpedia.org/resource/Electromyography";"skos:exactMatch"
"PSH12731";"Radiography";"http://dbpedia.org/resource/Radiography";"skos:exactMatch"
"PSH12734";"Endoscopy";"http://dbpedia.org/resource/Endoscopy";"skos:exactMatch"
"PSH12736";"Insufflation";"http://dbpedia.org/resource/Insufflation";"skos:exactMatch"
"PSH12737";"Anamnesis";"http://dbpedia.org/resource/Anamnesis";"skos:exactMatch"
"PSH12750";"Ethnopharmacy";"http://dbpedia.org/resource/Ethnopharmacy";"skos:exactMatch"
"PSH12751";"Acupuncture";"http://dbpedia.org/resource/Acupuncture";"skos:exactMatch"
"PSH12752";"Acupressure";"http://dbpedia.org/resource/Acupressure";"skos:exactMatch"
"PSH12754";"Homeopathy";"http://dbpedia.org/resource/Homeopathy";"skos:exactMatch"
"PSH12757";"Phytotherapy";"http://dbpedia.org/resource/Phytotherapy";"skos:exactMatch"
"PSH1276";"Duopoly";"http://dbpedia.org/resource/Duopoly";"skos:exactMatch"
"PSH12761";"Immunotherapy";"http://dbpedia.org/resource/Immunotherapy";"skos:exactMatch"
"PSH12764";"Chiropractic";"http://dbpedia.org/resource/Chiropractic";"skos:exactMatch"
"PSH1277";"Monopoly";"http://dbpedia.org/resource/Monopoly";"skos:exactMatch"
"PSH12770";"Chemotherapy";"http://dbpedia.org/resource/Chemotherapy";"skos:exactMatch"
"PSH1278";"Oligopoly";"http://dbpedia.org/resource/Oligopoly";"skos:exactMatch"
"PSH12780";"Vegetarianism";"http://dbpedia.org/resource/Vegetarianism";"skos:exactMatch"
"PSH12787";"Enema";"http://dbpedia.org/resource/Enema";"skos:exactMatch"
"PSH12795";"Iontophoresis";"http://dbpedia.org/resource/Iontophoresis";"skos:exactMatch"
"PSH12797";"Thermotherapy";"http://dbpedia.org/resource/Thermotherapy";"skos:exactMatch"
"PSH12799";"Balneotherapy";"http://dbpedia.org/resource/Balneotherapy";"skos:exactMatch"
"PSH12806";"Convalescence";"http://dbpedia.org/resource/Convalescence";"skos:exactMatch"
"PSH12815";"Anthropometry";"http://dbpedia.org/resource/Anthropometry";"skos:exactMatch"
"PSH12820";"Cephalometry";"http://dbpedia.org/resource/Cephalometry";"skos:exactMatch"
"PSH12822";"Pelvimetry";"http://dbpedia.org/resource/Pelvimetry";"skos:exactMatch"
"PSH12827";"Ovulation";"http://dbpedia.org/resource/Ovulation";"skos:exactMatch"
"PSH12845";"Gender";"http://dbpedia.org/resource/Gender";"skos:exactMatch"
"PSH12848";"Physiognomy";"http://dbpedia.org/resource/Physiognomy";"skos:exactMatch"
"PSH12850";"Dentistry";"http://dbpedia.org/resource/Dentistry";"skos:exactMatch"
"PSH12855";"Endodontics";"http://dbpedia.org/resource/Endodontics";"skos:exactMatch"
"PSH12856";"Orthodontics";"http://dbpedia.org/resource/Orthodontics";"skos:exactMatch"
"PSH12858";"Prosthodontics";"http://dbpedia.org/resource/Prosthodontics";"skos:exactMatch"
"PSH12878";"Aphasia";"http://dbpedia.org/resource/Aphasia";"skos:exactMatch"
"PSH12883";"Neurosis";"http://dbpedia.org/resource/Neurosis";"skos:exactMatch"
"PSH12884";"Neurasthenia";"http://dbpedia.org/resource/Neurasthenia";"skos:exactMatch"
"PSH12886";"Phobia";"http://dbpedia.org/resource/Phobia";"skos:exactMatch"
"PSH12889";"Hysteria";"http://dbpedia.org/resource/Hysteria";"skos:exactMatch"
"PSH12891";"Psychopathy";"http://dbpedia.org/resource/Psychopathy";"skos:exactMatch"
"PSH12892";"Psychosis";"http://dbpedia.org/resource/Psychosis";"skos:exactMatch"
"PSH12893";"Schizophrenia";"http://dbpedia.org/resource/Schizophrenia";"skos:exactMatch"
"PSH12894";"Paraphrenia";"http://dbpedia.org/resource/Paraphrenia";"skos:exactMatch"
"PSH12895";"Paranoia";"http://dbpedia.org/resource/Paranoia";"skos:exactMatch"
"PSH12903";"Dementia";"http://dbpedia.org/resource/Dementia";"skos:exactMatch"
"PSH12905";"Amnesia";"http://dbpedia.org/resource/Amnesia";"skos:exactMatch"
"PSH12906";"Epilepsy";"http://dbpedia.org/resource/Epilepsy";"skos:exactMatch"
"PSH12909";"Paraphilia";"http://dbpedia.org/resource/Paraphilia";"skos:exactMatch"
"PSH12910";"Pedophilia";"http://dbpedia.org/resource/Pedophilia";"skos:exactMatch"
"PSH12914";"Mania";"http://dbpedia.org/resource/Mania";"skos:exactMatch"
"PSH12916";"Alcoholism";"http://dbpedia.org/resource/Alcoholism";"skos:exactMatch"
"PSH12920";"Hallucination";"http://dbpedia.org/resource/Hallucination";"skos:exactMatch"
"PSH12921";"Delirium";"http://dbpedia.org/resource/Delirium";"skos:exactMatch"
"PSH12922";"Simulation";"http://dbpedia.org/resource/Simulation";"skos:exactMatch"
"PSH12923";"Dissimulation";"http://dbpedia.org/resource/Dissimulation";"skos:exactMatch"
"PSH12927";"Suicide";"http://dbpedia.org/resource/Suicide";"skos:exactMatch"
"PSH12928";"Psychotherapy";"http://dbpedia.org/resource/Psychotherapy";"skos:exactMatch"
"PSH12942";"Cardiology";"http://dbpedia.org/resource/Cardiology";"skos:exactMatch"
"PSH12943";"Gastroenterology";"http://dbpedia.org/resource/Gastroenterology";"skos:exactMatch"
"PSH12945";"Endocrinology";"http://dbpedia.org/resource/Endocrinology";"skos:exactMatch"
"PSH12947";"Rheumatology";"http://dbpedia.org/resource/Rheumatology";"skos:exactMatch"
"PSH12948";"Oncology";"http://dbpedia.org/resource/Oncology";"skos:exactMatch"
"PSH12955";"Lymphoma";"http://dbpedia.org/resource/Lymphoma";"skos:exactMatch"
"PSH12962";"Nephrology";"http://dbpedia.org/resource/Nephrology";"skos:exactMatch"
"PSH12963";"Urology";"http://dbpedia.org/resource/Urology";"skos:exactMatch"
"PSH12966";"Surgery";"http://dbpedia.org/resource/Surgery";"skos:exactMatch"
"PSH12972";"Biopsy";"http://dbpedia.org/resource/Biopsy";"skos:exactMatch"
"PSH12973";"Cryosurgery";"http://dbpedia.org/resource/Cryosurgery";"skos:exactMatch"
"PSH12974";"Curettage";"http://dbpedia.org/resource/Curettage";"skos:exactMatch"
"PSH12976";"Laparotomy";"http://dbpedia.org/resource/Laparotomy";"skos:exactMatch"
"PSH12978";"Hernia";"http://dbpedia.org/resource/Hernia";"skos:exactMatch"
"PSH12980";"Microsurgery";"http://dbpedia.org/resource/Microsurgery";"skos:exactMatch"
"PSH13007";"Premedication";"http://dbpedia.org/resource/Premedication";"skos:exactMatch"
"PSH13008";"Neurosurgery";"http://dbpedia.org/resource/Neurosurgery";"skos:exactMatch"
"PSH13012";"Traumatology";"http://dbpedia.org/resource/Traumatology";"skos:exactMatch"
"PSH13017";"Gynaecology";"http://dbpedia.org/resource/Gynaecology";"skos:exactMatch"
"PSH13018";"Menopause";"http://dbpedia.org/resource/Menopause";"skos:exactMatch"
"PSH13019";"Obstetrics";"http://dbpedia.org/resource/Obstetrics";"skos:exactMatch"
"PSH13020";"Childbirth";"http://dbpedia.org/resource/Childbirth";"skos:exactMatch"
"PSH13027";"Gerontology";"http://dbpedia.org/resource/Gerontology";"skos:exactMatch"
"PSH13028";"Geriatrics";"http://dbpedia.org/resource/Geriatrics";"skos:exactMatch"
"PSH13034";"Audiology";"http://dbpedia.org/resource/Audiology";"skos:exactMatch"
"PSH13035";"Audiometry";"http://dbpedia.org/resource/Audiometry";"skos:exactMatch"
"PSH13036";"Phoniatrics";"http://dbpedia.org/resource/Phoniatrics";"skos:exactMatch"
"PSH13038";"Epidemiology";"http://dbpedia.org/resource/Epidemiology";"skos:exactMatch"
"PSH13039";"Vaccination";"http://dbpedia.org/resource/Vaccination";"skos:exactMatch"
"PSH1304";"Productivity";"http://dbpedia.org/resource/Productivity";"skos:exactMatch"
"PSH13040";"Immunology";"http://dbpedia.org/resource/Immunology";"skos:exactMatch"
"PSH13041";"Immunochemistry";"http://dbpedia.org/resource/Immunochemistry";"skos:exactMatch"
"PSH13042";"Immunization";"http://dbpedia.org/resource/Immunization";"skos:exactMatch"
"PSH13044";"Serology";"http://dbpedia.org/resource/Serology";"skos:exactMatch"
"PSH13045";"Immunohistochemistry";"http://dbpedia.org/resource/Immunohistochemistry";"skos:exactMatch"
"PSH13046";"Immunosuppression";"http://dbpedia.org/resource/Immunosuppression";"skos:exactMatch"
"PSH13048";"Dermatology";"http://dbpedia.org/resource/Dermatology";"skos:exactMatch"
"PSH13049";"Neurology";"http://dbpedia.org/resource/Neurology";"skos:exactMatch"
"PSH13050";"Psychiatry";"http://dbpedia.org/resource/Psychiatry";"skos:exactMatch"
"PSH13063";"Pathology";"http://dbpedia.org/resource/Pathology";"skos:exactMatch"
"PSH13066";"Bleeding";"http://dbpedia.org/resource/Bleeding";"skos:exactMatch"
"PSH13070";"Autopsy";"http://dbpedia.org/resource/Autopsy";"skos:exactMatch"
"PSH13079";"Nursing";"http://dbpedia.org/resource/Nursing";"skos:exactMatch"
"PSH13081";"Pharmacology";"http://dbpedia.org/resource/Pharmacology";"skos:exactMatch"
"PSH1313";"Property";"http://dbpedia.org/resource/Property";"skos:exactMatch"
"PSH13144";"Toxicity";"http://dbpedia.org/resource/Toxicity";"skos:exactMatch"
"PSH13158";"Flavours";"http://dbpedia.org/resource/Flavours";"skos:exactMatch"
"PSH13184";"Pharmacokinetics";"http://dbpedia.org/resource/Pharmacokinetics";"skos:exactMatch"
"PSH13187";"Hygiene";"http://dbpedia.org/resource/Hygiene";"skos:exactMatch"
"PSH1322";"Commodity";"http://dbpedia.org/resource/Commodity";"skos:exactMatch"
"PSH13220";"Agriculture";"http://dbpedia.org/resource/Agriculture";"skos:exactMatch"
"PSH13233";"Viticulture";"http://dbpedia.org/resource/Viticulture";"skos:exactMatch"
"PSH13234";"Horticulture";"http://dbpedia.org/resource/Horticulture";"skos:exactMatch"
"PSH13242";"Gardening";"http://dbpedia.org/resource/Gardening";"skos:exactMatch"
"PSH13264";"Hydroponics";"http://dbpedia.org/resource/Hydroponics";"skos:exactMatch"
"PSH13265";"Cultivation";"http://dbpedia.org/resource/Cultivation";"skos:exactMatch"
"PSH13267";"Sowing";"http://dbpedia.org/resource/Sowing";"skos:exactMatch"
"PSH13272";"Weeds";"http://dbpedia.org/resource/Weeds";"skos:exactMatch"
"PSH13273";"Hilling";"http://dbpedia.org/resource/Hilling";"skos:exactMatch"
"PSH13301";"Peat";"http://dbpedia.org/resource/Peat";"skos:exactMatch"
"PSH13325";"Clover";"http://dbpedia.org/resource/Clover";"skos:exactMatch"
"PSH13330";"Barley";"http://dbpedia.org/resource/Barley";"skos:exactMatch"
"PSH13331";"Maize";"http://dbpedia.org/resource/Maize";"skos:exactMatch"
"PSH13333";"Wheat";"http://dbpedia.org/resource/Wheat";"skos:exactMatch"
"PSH13334";"Triticale";"http://dbpedia.org/resource/Triticale";"skos:exactMatch"
"PSH13342";"Poppy";"http://dbpedia.org/resource/Poppy";"skos:exactMatch"
"PSH13376";"Poultry";"http://dbpedia.org/resource/Poultry";"skos:exactMatch"
"PSH1339";"Deflation";"http://dbpedia.org/resource/Deflation";"skos:exactMatch"
"PSH13392";"Cattle";"http://dbpedia.org/resource/Cattle";"skos:exactMatch"
"PSH13408";"Castration";"http://dbpedia.org/resource/Castration";"skos:exactMatch"
"PSH13432";"Spermatogenesis";"http://dbpedia.org/resource/Spermatogenesis";"skos:exactMatch"
"PSH13435";"PUPA";"http://dbpedia.org/resource/PUPA";"skos:exactMatch"
"PSH13436";"Lactation";"http://dbpedia.org/resource/Lactation";"skos:exactMatch"
"PSH13437";"Larva";"http://dbpedia.org/resource/Larva";"skos:exactMatch"
"PSH13438";"Hatching";"http://dbpedia.org/resource/Hatching";"skos:exactMatch"
"PSH13452";"Drought";"http://dbpedia.org/resource/Drought";"skos:exactMatch"
"PSH13467";"Fishing";"http://dbpedia.org/resource/Fishing";"skos:exactMatch"
"PSH1349";"Stocks";"http://dbpedia.org/resource/Stocks";"skos:exactMatch"
"PSH13514";"Landscaping";"http://dbpedia.org/resource/Landscaping";"skos:exactMatch"
"PSH13529";"Forestry";"http://dbpedia.org/resource/Forestry";"skos:exactMatch"
"PSH13535";"Larch";"http://dbpedia.org/resource/Larch";"skos:exactMatch"
"PSH13537";"WOOD";"http://dbpedia.org/resource/WOOD";"skos:exactMatch"
"PSH13548";"Deforestation";"http://dbpedia.org/resource/Deforestation";"skos:exactMatch"
"PSH13551";"Reforestation";"http://dbpedia.org/resource/Reforestation";"skos:exactMatch"
"PSH13555";"Pruning";"http://dbpedia.org/resource/Pruning";"skos:exactMatch"
"PSH1360";"Pension";"http://dbpedia.org/resource/Pension";"skos:exactMatch"
"PSH1362";"Dividend";"http://dbpedia.org/resource/Dividend";"skos:exactMatch"
"PSH1375";"Salary";"http://dbpedia.org/resource/Salary";"skos:exactMatch"
"PSH1411";"Capital";"http://dbpedia.org/resource/Capital";"skos:exactMatch"
"PSH1413";"Specialization";"http://dbpedia.org/resource/Specialization";"skos:exactMatch"
"PSH1423";"Macroeconomics";"http://dbpedia.org/resource/Macroeconomics";"skos:exactMatch"
"PSH1424";"Economy";"http://dbpedia.org/resource/Economy";"skos:exactMatch"
"PSH1454";"Industry";"http://dbpedia.org/resource/Industry";"skos:exactMatch"
"PSH1455";"Infrastructure";"http://dbpedia.org/resource/Infrastructure";"skos:exactMatch"
"PSH1459";"Recession";"http://dbpedia.org/resource/Recession";"skos:exactMatch"
"PSH1463";"Employment";"http://dbpedia.org/resource/Employment";"skos:exactMatch"
"PSH1465";"Unemployment";"http://dbpedia.org/resource/Unemployment";"skos:exactMatch"
"PSH1478";"Inflation";"http://dbpedia.org/resource/Inflation";"skos:exactMatch"
"PSH1484";"Money";"http://dbpedia.org/resource/Money";"skos:exactMatch"
"PSH1488";"Currency";"http://dbpedia.org/resource/Currency";"skos:exactMatch"
"PSH1490";"Revaluation";"http://dbpedia.org/resource/Revaluation";"skos:exactMatch"
"PSH15";"Polytheism";"http://dbpedia.org/resource/Polytheism";"skos:exactMatch"
"PSH1500";"Wealth";"http://dbpedia.org/resource/Wealth";"skos:exactMatch"
"PSH1504";"Import";"http://dbpedia.org/resource/Import";"skos:exactMatch"
"PSH1505";"Export";"http://dbpedia.org/resource/Export";"skos:exactMatch"
"PSH1515";"Protectionism";"http://dbpedia.org/resource/Protectionism";"skos:exactMatch"
"PSH1529";"Capitalism";"http://dbpedia.org/resource/Capitalism";"skos:exactMatch"
"PSH1539";"Mercantilism";"http://dbpedia.org/resource/Mercantilism";"skos:exactMatch"
"PSH1541";"Monetarism";"http://dbpedia.org/resource/Monetarism";"skos:exactMatch"
"PSH1542";"Communism";"http://dbpedia.org/resource/Communism";"skos:exactMatch"
"PSH1548";"Econometrics";"http://dbpedia.org/resource/Econometrics";"skos:exactMatch"
"PSH16";"Monotheism";"http://dbpedia.org/resource/Monotheism";"skos:exactMatch"
"PSH1620";"Usury";"http://dbpedia.org/resource/Usury";"skos:exactMatch"
"PSH1630";"Insurance";"http://dbpedia.org/resource/Insurance";"skos:exactMatch"
"PSH1651";"Calculation";"http://dbpedia.org/resource/Calculation";"skos:exactMatch"
"PSH1697";"Management";"http://dbpedia.org/resource/Management";"skos:exactMatch"
"PSH1718";"Marketing";"http://dbpedia.org/resource/Marketing";"skos:exactMatch"
"PSH1722";"Advertising";"http://dbpedia.org/resource/Advertising";"skos:exactMatch"
"PSH1732";"Leasing";"http://dbpedia.org/resource/Leasing";"skos:exactMatch"
